dataset_type,value
original,312058
original,3801823
original,4218272
original,5607422
original,6415914
original,1871505
original,8789065
original,6498536
original,6260518
original,9105607
original,541345
original,6603300
original,2635872
original,7883273
original,4450343
original,8504472
original,7019048
original,5272227
original,8835282
original,4410569
original,8870320
original,2210498
original,2013748
original,4173970
original,1038617
original,7183669
original,8227890
original,1683950
original,3901848
original,3779017
original,8691757
original,5687857
original,1504139
original,728487
original,9496119
original,7398359
original,5344695
original,5587509
original,3022307
original,5340076
original,8496004
original,1058946
original,7965395
original,399993
original,1704049
original,6956530
original,1707346
original,4793364
original,7626784
original,951998
original,9084953
original,9010539
original,3898459
original,7440401
original,1377189
original,7537690
original,2260401
original,760780
original,1561523
original,5300961
original,4020547
original,7392786
original,9962264
original,1059943
original,6563147
original,8226153
original,1601432
original,325051
original,6093691
original,6250227
original,4853802
original,5385346
original,9083063
original,9876532
original,8191528
original,6568805
original,1625464
original,1406246
original,7465622
original,6993865
original,2642873
original,4440132
original,8333130
original,2812833
original,5364365
original,215592
original,8964201
original,455241
original,4340283
original,2937641
original,4076153
original,4280242
original,5573642
original,3742626
original,6702295
original,8842101
original,4696384
original,5636555
original,7466940
original,9297710
original,8977933
original,4049474
original,3070828
original,3817935
original,2774537
original,9272955
original,1448176
original,5028803
original,1321918
original,5932686
original,1582246
original,7888440
original,9865865
original,6580550
original,4449120
original,881936
original,4472183
original,5126031
original,2724173
original,9215026
original,9460593
original,3606877
original,8992883
original,2563426
original,452342
original,4705011
original,2618448
original,5979364
original,438343
original,1981842
original,545219
original,6220686
original,6366962
original,5877033
original,3476923
original,1307090
original,68866
original,6151491
original,2721418
original,4904844
original,961329
original,3097937
original,3816352
original,3782914
original,435938
original,3835968
original,3360930
original,9256099
original,9496614
original,2414911
original,5212428
original,9738565
original,1588661
original,3461729
original,7021680
original,1378281
original,3800612
original,9007802
original,2903060
original,3865235
original,5553634
original,1748166
original,8954602
original,5085111
original,1005163
original,7513024
original,675235
original,7405776
original,8015092
original,2300993
original,2230115
original,9763518
original,1443831
original,1330393
original,2139564
original,1284597
original,1168025
original,159508
original,1187834
original,9054487
original,9193070
original,2436187
original,6109176
original,4985994
original,2339482
original,3914988
original,6074550
original,6826491
original,6453445
original,4748969
original,9036922
original,9744284
original,4300321
original,6267704
original,8906242
original,7101445
original,5211749
original,4751884
original,7097379
original,3596238
original,8878368
original,3080296
original,2320696
original,548576
original,1413940
original,45091
original,1690486
original,2569240
original,496676
original,5713258
original,2035117
original,9881093
original,9257426
original,6196096
original,1921222
original,668882
original,2440985
original,4427752
original,3280372
original,3466409
original,4953946
original,3178789
original,984378
original,5172350
original,3994067
original,616814
original,2571284
original,307957
original,9620883
original,7801282
original,7789717
original,6747068
original,4721680
original,572242
original,6541206
original,2805415
original,7141449
original,5790793
original,2770993
original,7883878
original,2621277
original,82307
original,1540394
original,6860164
original,5931481
original,9941783
original,1971369
original,7327756
original,1286592
original,7342253
original,8320673
original,1353662
original,1856643
original,6244946
original,1886080
original,3327226
original,6108529
original,389892
original,8944480
original,7371277
original,4199287
original,4947449
original,4749489
original,4890266
original,6536652
original,2598376
original,6894210
original,6498384
original,4822074
original,6782025
original,7170176
original,8065435
original,3987770
original,7101813
original,6720948
original,850374
original,3125862
original,7525250
original,277382
original,2944008
original,8544487
original,8069849
original,8399812
original,6543084
original,7640743
original,5933937
original,2995773
original,2580797
original,3145702
original,6424058
original,8092169
original,2551116
